session,bar_ix,headline,company,granular_sector,sector,sentiment,sentiment_score,confidence
434,73,Krevan Investments begins scheduled maintenance of data analytics systems,Krevan,Investments,Finance,buy,0.0715,0.8992
434,91,Jovor Networks revises long-term strategy with focus on process automation,Jovor,Networks,Technology,buy,0.1351,0.8424
435,57,Relvon Fuels secures $120M contract with a top-tier research institute,Relvon,Fuels,Energy,buy,0.9337,0.9454
435,59,Jorvix Diagnostics names new head of data analytics division,Jorvix,Diagnostics,Healthcare,sell,-0.0102,0.8853
435,67,Grevel Diagnostics secures $250M contract with a multinational manufacturer,Grevel,Diagnostics,Healthcare,buy,0.9278,0.9382
435,70,Grevel Diagnostics secures $500M contract with a national infrastructure agency,Grevel,Diagnostics,Healthcare,buy,0.9339,0.9465
435,77,Relvon Fuels begins scheduled maintenance of precision manufacturing systems,Relvon,Fuels,Energy,buy,0.1097,0.8563
435,77,Jorvix Diagnostics completes strategic acquisition to strengthen wireless connectivity,Jorvix,Diagnostics,Healthcare,buy,0.9149,0.9245
435,80,Grevel Diagnostics announces breakthrough in cloud infrastructure,Grevel,Diagnostics,Healthcare,buy,0.5124,0.5303
435,83,Jorvix Diagnostics enters joint venture with a leading cloud platform,Jorvix,Diagnostics,Healthcare,buy,0.9052,0.9139
435,84,Nerval Biopharma Chief Operating Officer addresses investor concerns in open letter,Nerval,Biopharma,Healthcare,sell,-0.0843,0.8305
435,88,"Jorvix Diagnostics reports strong demand in Central Europe, raises outlook",Jorvix,Diagnostics,Healthcare,buy,0.9379,0.9545
435,88,"Relvon Fuels reports record quarterly revenue, up 10% year-over-year",Relvon,Fuels,Energy,buy,0.9368,0.9568
436,57,Frelis Genomics files for regulatory approval of new supply chain optimization offering,Frelis,Genomics,Healthcare,buy,0.1998,0.7712
436,60,Jovor Networks reports 15% increase in customer acquisition,Jovor,Networks,Technology,buy,0.9371,0.9482
436,63,Calvos Genomics secures $800M contract with a leading cloud platform,Calvos,Genomics,Healthcare,buy,0.9303,0.9406
436,74,Jovor Networks announces $5.7B share buyback program,Jovor,Networks,Technology,buy,0.0494,0.8882
436,77,Zelvix Therapeutics completes planned facility upgrade in Latin America,Zelvix,Therapeutics,Healthcare,buy,0.8831,0.8952
436,80,Jovor Networks reports rising costs pressuring margins in supply chain optimization,Jovor,Networks,Technology,sell,-0.8071,0.8964
436,83,Calvos Genomics reports 10% decline in operating income,Calvos,Genomics,Healthcare,sell,-0.966,0.9743
436,90,Zelvix Therapeutics faces regulatory review of renewable storage practices,Zelvix,Therapeutics,Healthcare,sell,-0.431,0.5015
436,92,Calvos Genomics CEO addresses investor concerns in open letter,Calvos,Genomics,Healthcare,sell,-0.1681,0.7449
436,94,Zelvix Therapeutics enters joint venture with a major logistics provider,Zelvix,Therapeutics,Healthcare,buy,0.9103,0.9214
436,95,Calvos Genomics secures $75M contract with a major logistics provider,Calvos,Genomics,Healthcare,buy,0.9357,0.9494
437,51,Plevum Partners sees 3% margin improvement in latest quarter,Plevum,Partners,Finance,buy,0.9372,0.956
437,61,Zrovum Biopharma completes planned facility upgrade in Southeast Asia,Zrovum,Biopharma,Healthcare,buy,0.9032,0.9143
437,61,Zrovum Biopharma misses quarterly revenue estimates by 20%,Zrovum,Biopharma,Healthcare,sell,-0.0447,0.49
437,64,Zrovum Biopharma warns of supply chain disruptions affecting Europe operations,Zrovum,Biopharma,Healthcare,sell,-0.9324,0.9481
437,65,Zrovum Biopharma announces breakthrough in digital payments,Zrovum,Biopharma,Healthcare,buy,0.6373,0.6505
438,52,Talvix Holdings reports 5% increase in customer acquisition,Talvix,Holdings,Finance,buy,0.9348,0.9503
438,53,Talvyn Goods raises full-year guidance citing robust demand,Talvyn,Goods,Consumer Goods,buy,0.7563,0.8637
438,54,Talvyn Goods wins industry award for excellence in precision manufacturing,Talvyn,Goods,Consumer Goods,buy,0.8834,0.8975
438,66,Jorval Trading Co to host investor day focused on precision manufacturing strategy,Jorval,Trading Co,Finance,buy,0.081,0.8943
438,67,Holtar Stores publishes annual sustainability report,Holtar,Stores,Consumer Goods,buy,0.0046,0.9396
438,84,Talvix Holdings announces $5.7B share buyback program,Talvix,Holdings,Finance,buy,0.0457,0.9075
438,84,Holtar Stores reports rising costs pressuring margins in wireless connectivity,Holtar,Stores,Consumer Goods,sell,-0.8906,0.9386
438,86,Holtar Stores files for regulatory approval of new process automation offering,Holtar,Stores,Consumer Goods,buy,0.1805,0.788
438,87,Talvix Holdings CEO steps down unexpectedly citing personal reasons,Talvix,Holdings,Finance,sell,-0.8759,0.8852
438,97,Talvyn Goods warns of supply chain disruptions affecting Asia Pacific operations,Talvyn,Goods,Consumer Goods,sell,-0.917,0.9395
438,99,Jorval Trading Co to present at Annual Industry Forum,Jorval,Trading Co,Finance,buy,0.0238,0.9438
439,64,Kelvos Resources begins scheduled maintenance of precision manufacturing systems,Kelvos,Resources,Energy,buy,0.0988,0.8629
439,67,Zelvel Capital secures $400M contract with a leading cloud platform,Zelvel,Capital,Finance,buy,0.9355,0.947
439,72,Kelvos Resources secures $50M contract with a multinational manufacturer,Kelvos,Resources,Energy,buy,0.9196,0.9287
439,74,Zelvel Capital completes strategic acquisition to strengthen enterprise software,Zelvel,Capital,Finance,buy,0.9041,0.9135
439,76,Nolvol Resources sees mixed results in digital payments pilot program,Nolvol,Resources,Energy,sell,-0.9265,0.9497
440,53,Relvos Biosciences lowers full-year guidance amid softening demand,Relvos,Biosciences,Healthcare,sell,-0.9563,0.9689
441,50,Jovor Networks faces class action over data analytics service disruption,Jovor,Networks,Technology,sell,-0.942,0.9527
441,55,Kelvik Power explores strategic alternatives for precision manufacturing unit,Kelvik,Power,Energy,buy,0.2812,0.7025
441,56,Jovor Networks misses quarterly revenue estimates by 20%,Jovor,Networks,Technology,sell,-0.9305,0.9448
441,63,Jovor Networks begins scheduled maintenance of supply chain optimization systems,Jovor,Networks,Technology,buy,0.0724,0.8958
441,64,Jovor Networks announces significant capital expenditure plan for Scandinavia,Jovor,Networks,Technology,buy,0.8335,0.8523
441,71,Ulvyn Microchips reports 20% increase in customer acquisition,Ulvyn,Microchips,Technology,buy,0.9374,0.9523
441,71,Prynis Systems sees 5% drop in new customer orders this quarter,Prynis,Systems,Technology,sell,-0.9669,0.9755
441,73,Kelvik Power sees mixed results in enterprise software pilot program,Kelvik,Power,Energy,sell,-0.9233,0.9506
442,50,Joval Brands misses quarterly revenue estimates by 12%,Joval,Brands,Consumer Goods,sell,-0.8778,0.9003
443,58,Nolvav Commerce names new head of renewable storage division,Nolvav,Commerce,Consumer Goods,buy,0.026,0.9111
443,59,Holtar Stores misses quarterly revenue estimates by 20%,Holtar,Stores,Consumer Goods,sell,-0.9266,0.9486
443,61,Zelvon Biosciences signs multi-year partnership with a global retailer,Zelvon,Biosciences,Healthcare,buy,0.9193,0.9296
443,64,Varvov Retail Group misses quarterly revenue estimates by 20%,Varvov,Retail Group,Consumer Goods,sell,-0.9616,0.9712
443,64,Holtar Stores completes planned facility upgrade in Scandinavia,Holtar,Stores,Consumer Goods,buy,0.4196,0.5332
443,67,Zelvon Biosciences CTO addresses investor concerns in open letter,Zelvon,Biosciences,Healthcare,sell,-0.0976,0.7983
443,74,Holtar Stores confirms participation in Emerging Markets Forum,Holtar,Stores,Consumer Goods,buy,0.8953,0.9029
443,90,Zelvon Biosciences explores strategic alternatives for digital payments unit,Zelvon,Biosciences,Healthcare,buy,0.3266,0.6584
443,91,Zelvon Biosciences recalls products in wireless connectivity line due to quality concerns,Zelvon,Biosciences,Healthcare,sell,-0.9636,0.9715
443,94,Varvov Retail Group delays product launch in renewable storage segment,Varvov,Retail Group,Consumer Goods,sell,-0.9131,0.9232
443,99,Varvov Retail Group reports rising costs pressuring margins in automated logistics,Varvov,Retail Group,Consumer Goods,sell,-0.9206,0.955
444,56,Holtum Asset Group sees mixed results in data analytics pilot program,Holtum,Asset Group,Finance,sell,-0.9436,0.9619
444,66,Holtum Asset Group files for regulatory approval of new precision manufacturing offering,Holtum,Asset Group,Finance,buy,0.0403,0.9048
444,67,Holtum Asset Group reports rising costs pressuring margins in wireless connectivity,Holtum,Asset Group,Finance,sell,-0.9259,0.9571
444,72,Zelvel Capital loses key contract in Latin America to competitor,Zelvel,Capital,Finance,sell,-0.924,0.9519
444,74,Myrnon Therapeutics faces regulatory review of process automation practices,Myrnon,Therapeutics,Healthcare,sell,-0.3107,0.621
444,75,Holtum Asset Group withdraws from Asia Pacific market citing unfavorable conditions,Holtum,Asset Group,Finance,sell,-0.9494,0.9584
444,95,Holtum Asset Group reports 10% decline in operating income,Holtum,Asset Group,Finance,sell,-0.966,0.9744
444,96,Myrnon Therapeutics loses key contract in Southeast Asia to competitor,Myrnon,Therapeutics,Healthcare,sell,-0.9317,0.9553
445,51,Wyrnik Sciences loses key contract in North America to competitor,Wyrnik,Sciences,Healthcare,sell,-0.9239,0.9489
445,53,Orevov Solutions announces breakthrough in enterprise software,Orevov,Solutions,Industrials,buy,0.6343,0.6493
445,54,Wyrnik Sciences faces class action over process automation service disruption,Wyrnik,Sciences,Healthcare,sell,-0.9304,0.9417
445,62,Wyrnik Sciences secures $120M contract with an international consortium,Wyrnik,Sciences,Healthcare,buy,0.9186,0.9273
446,50,Zelval Energy faces class action over digital payments service disruption,Zelval,Energy,Energy,sell,-0.9145,0.9263
446,51,Crevex Labs sees 3% drop in new customer orders this quarter,Crevex,Labs,Healthcare,sell,-0.9659,0.9746
446,53,Zelval Energy warns of supply chain disruptions affecting Europe operations,Zelval,Energy,Energy,sell,-0.9397,0.953
446,59,Orevov Solutions faces class action over precision manufacturing service disruption,Orevov,Solutions,Industrials,sell,-0.9267,0.9396
446,63,Zelval Energy launches next-generation wireless connectivity platform,Zelval,Energy,Energy,buy,0.3618,0.6203
446,67,Urvel Grid recalls products in precision manufacturing line due to quality concerns,Urvel,Grid,Energy,sell,-0.9612,0.9682
446,71,Orevov Solutions revises long-term strategy with focus on renewable storage,Orevov,Solutions,Industrials,buy,0.2788,0.7043
446,76,Crevex Labs completes planned facility upgrade in Asia Pacific,Crevex,Labs,Healthcare,buy,0.8439,0.8566
446,81,Orevov Solutions completes strategic acquisition to strengthen supply chain optimization,Orevov,Solutions,Industrials,buy,0.9302,0.9417
447,50,Orevar Marketplace files routine patent applications in cloud infrastructure,Orevar,Marketplace,Consumer Goods,sell,-0.0216,0.9397
447,50,Orevar Marketplace secures $120M contract with a national infrastructure agency,Orevar,Marketplace,Consumer Goods,buy,0.9362,0.9482
447,58,Jorvyl Securities revises long-term strategy with focus on digital payments,Jorvyl,Securities,Finance,buy,0.3176,0.6624
447,59,Orevar Marketplace explores strategic alternatives for process automation unit,Orevar,Marketplace,Consumer Goods,buy,0.2272,0.7583
447,60,Xovep Stores explores strategic alternatives for cloud infrastructure unit,Xovep,Stores,Consumer Goods,buy,0.2939,0.6895
447,67,Jorvyl Securities launches next-generation enterprise software platform,Jorvyl,Securities,Finance,buy,0.1961,0.7837
447,72,Joval Brands board meeting to discuss major strategic initiative,Joval,Brands,Consumer Goods,buy,0.0398,0.9165
447,73,Joval Brands secures $320M contract with a global retailer,Joval,Brands,Consumer Goods,buy,0.9319,0.9437
447,75,Orevar Marketplace names new head of enterprise software division,Orevar,Marketplace,Consumer Goods,buy,0.0082,0.9108
447,84,Orevar Marketplace explores strategic alternatives for process automation unit,Orevar,Marketplace,Consumer Goods,buy,0.2272,0.7583
448,58,Xelvol Biotech reports unexpected decline in Central Europe revenue,Xelvol,Biotech,Healthcare,sell,-0.9589,0.9749
448,59,Yorvov Pharmaceuticals announces $9.6B share buyback program,Yorvov,Pharmaceuticals,Healthcare,buy,0.1532,0.789
448,72,Yorvov Pharmaceuticals publishes annual sustainability report,Yorvov,Pharmaceuticals,Healthcare,buy,0.0171,0.9378
448,75,Yorvov Pharmaceuticals secures $320M contract with a global retailer,Yorvov,Pharmaceuticals,Healthcare,buy,0.9369,0.9496
448,82,Yorvov Pharmaceuticals files for regulatory approval of new automated logistics offering,Yorvov,Pharmaceuticals,Healthcare,buy,0.3884,0.5584
448,88,Yorvov Pharmaceuticals sees 12% drop in new customer orders this quarter,Yorvov,Pharmaceuticals,Healthcare,sell,-0.9663,0.9752
448,91,Xelvol Biotech reports 8% decline in operating income,Xelvol,Biotech,Healthcare,sell,-0.9662,0.9748
448,93,Zrovum Biopharma secures $650M contract with a top-tier research institute,Zrovum,Biopharma,Healthcare,buy,0.9279,0.9386
448,98,Ervan Capital announces $0.8B share buyback program,Ervan,Capital,Finance,buy,0.0981,0.8485
449,52,Zrovov Advisors withdraws from Middle East market citing unfavorable conditions,Zrovov,Advisors,Finance,sell,-0.951,0.9604
449,56,Ixenix Technologies files for regulatory approval of new enterprise software offering,Ixenix,Technologies,Technology,buy,0.4021,0.5499
449,65,Zrovov Advisors expands operations into Europe markets,Zrovov,Advisors,Finance,buy,0.6288,0.6391
449,73,Yorven Labs secures $650M contract with a leading cloud platform,Yorven,Labs,Healthcare,buy,0.9357,0.9467
449,74,Zrovov Advisors to present at Emerging Markets Forum,Zrovov,Advisors,Finance,buy,0.0231,0.9373
449,82,Ixenix Technologies secures $250M contract with an international consortium,Ixenix,Technologies,Technology,buy,0.9233,0.9332
449,83,Yorven Labs secures $50M contract with an international consortium,Yorven,Labs,Healthcare,buy,0.923,0.9324
450,50,Plevep Power explores strategic alternatives for supply chain optimization unit,Plevep,Power,Energy,buy,0.2553,0.7283
450,55,Plevep Power faces class action over automated logistics service disruption,Plevep,Power,Energy,sell,-0.9423,0.954
450,83,Plevep Power announces significant capital expenditure plan for North America,Plevep,Power,Energy,buy,0.8726,0.8893
450,85,Plevik Energy reports rising costs pressuring margins in precision manufacturing,Plevik,Energy,Energy,sell,-0.6761,0.8293
450,89,Orevov Solutions completes planned facility upgrade in Europe,Orevov,Solutions,Industrials,buy,0.8487,0.8614
450,92,Orevov Solutions misses quarterly revenue estimates by 25%,Orevov,Solutions,Industrials,sell,-0.9519,0.9637
450,97,Plevik Energy secures $250M contract with a top-tier research institute,Plevik,Energy,Energy,buy,0.9332,0.945
451,51,"Xelvol Biotech reports strong demand in Scandinavia, raises outlook",Xelvol,Biotech,Healthcare,buy,0.937,0.9541
451,51,Relvon Fuels to host investor day focused on automated logistics strategy,Relvon,Fuels,Energy,buy,0.1169,0.8625
